tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_type	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_azimuth	sample_class
0	This study	-10.1	286.7	0	32	Z54.7		unknown	943.0	Z54.7a	273	1.52e-08	8.20e-11	2.86e-10	7.25e-10	Z54.7a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-18.6	295.7	0	33	Z54.7		unknown	953.0	Z54.7a	273	1.00e-08	1.02e-10	2.01e-10	2.28e-10	Z54.7a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	24.7	179.1	0	1	Z54.8		unknown	273	Z54.8a	273	1.00e-07	4.47e-09	4.27e-09	4.60e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.7	g	LT-NO:LP-DIR-T
0	This study	21.2	184.7	0	2	Z54.8		unknown	77	Z54.8a	273	7.48e-08	4.59e-10	2.31e-09	7.01e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.8	g	LT-LT-Z:LP-DIR-T
0	This study	-04.7	248.4	0	3	Z54.8		unknown	373.0	Z54.8a	273	3.56e-08	2.02e-10	5.82e-10	1.07e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-20.9	301.3	0	4	Z54.8		unknown	423.0	Z54.8a	273	5.94e-08	4.26e-10	9.03e-10	6.99e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-21.5	305.6	0	5	Z54.8		unknown	473.0	Z54.8a	273	7.00e-08	4.31e-10	1.07e-09	8.42e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-20.2	307.7	0	6	Z54.8		unknown	523.0	Z54.8a	273	7.01e-08	4.50e-10	5.39e-10	3.20e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-18.4	299.2	0	7	Z54.8		unknown	573.0	Z54.8a	273	6.41e-08	3.56e-10	4.63e-10	5.19e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-15.5	295.9	0	8	Z54.8		unknown	623.0	Z54.8a	273	5.68e-08	3.42e-10	1.25e-09	1.83e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-12.8	287.6	0	9	Z54.8		unknown	673.0	Z54.8a	273	5.29e-08	3.09e-10	4.19e-10	7.04e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-12.1	286.8	0	10	Z54.8		unknown	698.0	Z54.8a	273	5.22e-08	5.26e-10	2.00e-10	5.54e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-09.8	279.9	0	11	Z54.8		unknown	723.0	Z54.8a	273	4.92e-08	2.53e-10	2.27e-10	5.81e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-07.8	277.0	0	12	Z54.8		unknown	748.0	Z54.8a	273	4.70e-08	2.93e-10	3.49e-10	1.21e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-06.8	273.3	0	13	Z54.8		unknown	773.0	Z54.8a	273	4.55e-08	1.80e-10	2.18e-10	2.75e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-05.7	270.2	0	14	Z54.8		unknown	788.0	Z54.8a	273	4.28e-08	1.83e-10	2.53e-10	3.63e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-05.4	271.3	0	15	Z54.8		unknown	803.0	Z54.8a	273	4.04e-08	1.97e-10	4.26e-10	3.22e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-04.8	271.2	0	16	Z54.8		unknown	818.0	Z54.8a	273	3.66e-08	1.72e-10	4.00e-10	7.32e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-04.9	270.9	0	17	Z54.8		unknown	823.0	Z54.8a	273	3.42e-08	1.64e-10	3.42e-10	1.13e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-04.4	272.7	0	18	Z54.8		unknown	828.0	Z54.8a	273	3.33e-08	1.57e-10	3.87e-10	1.42e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-04.8	269.4	0	19	Z54.8		unknown	833.0	Z54.8a	273	3.19e-08	1.07e-10	4.60e-10	1.43e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-05.4	270.3	0	20	Z54.8		unknown	838.0	Z54.8a	273	2.75e-08	1.09e-10	5.89e-10	1.07e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-05.0	270.5	0	21	Z54.8		unknown	843.0	Z54.8a	273	2.39e-08	8.98e-11	6.20e-10	1.03e-09	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-06.4	274.8	0	22	Z54.8		unknown	846.0	Z54.8a	273	2.09e-08	8.06e-11	6.63e-10	6.58e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-05.1	274.3	0	23	Z54.8		unknown	849.0	Z54.8a	273	2.10e-08	1.38e-10	6.06e-10	9.19e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-08.7	278.8	0	24	Z54.8		unknown	852.0	Z54.8a	273	1.57e-08	6.30e-11	2.33e-10	4.34e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-08.4	285.7	0	25	Z54.8		unknown	855.0	Z54.8a	273	1.38e-08	9.21e-11	2.46e-10	4.48e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-11.1	290.6	0	26	Z54.8		unknown	858.0	Z54.8a	273	1.18e-08	5.17e-11	1.18e-10	4.32e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-12.1	293.4	0	27	Z54.8		unknown	863.0	Z54.8a	273	1.17e-08	6.45e-11	1.38e-10	2.64e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-10.7	290.7	0	28	Z54.8		unknown	883.0	Z54.8a	273	1.25e-08	1.11e-10	4.17e-11	1.43e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-10.8	290.2	0	29	Z54.8		unknown	903.0	Z54.8a	273	1.22e-08	1.23e-10	4.75e-11	1.92e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-06.6	287.3	0	30	Z54.8		unknown	923.0	Z54.8a	273	1.34e-08	6.46e-11	2.28e-10	2.69e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-09.8	287.6	0	31	Z54.8		unknown	933.0	Z54.8a	273	1.30e-08	6.78e-11	2.13e-10	2.84e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-07.8	281.6	0	32	Z54.8		unknown	943.0	Z54.8a	273	1.20e-08	3.53e-11	1.79e-10	3.16e-10	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-01.9	307.2	0	33	Z54.8		unknown	953.0	Z54.8a	273	5.29e-09	4.59e-11	1.06e-10	8.96e-11	Z54.8a:LP-DIR-T	pmagpy-3.2.1	Z54	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-51.9	160.2	0	1	Z55.1		unknown	273	Z55.1a	273	1.48e-07	1.37e-08	8.24e-09	6.09e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	6.2	g	LT-NO:LP-DIR-T
0	This study	-82.6	243.6	0	2	Z55.1		unknown	77	Z55.1a	273	2.54e-07	1.07e-09	2.85e-09	2.32e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.8	g	LT-LT-Z:LP-DIR-T
0	This study	-81.2	276.9	0	3	Z55.1		unknown	373.0	Z55.1a	273	3.17e-07	1.77e-09	2.31e-09	2.21e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-79.5	282.0	0	4	Z55.1		unknown	423.0	Z55.1a	273	2.95e-07	8.19e-10	1.49e-09	5.96e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-79.7	284.0	0	5	Z55.1		unknown	473.0	Z55.1a	273	2.66e-07	1.24e-09	1.72e-09	1.63e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-79.9	288.3	0	6	Z55.1		unknown	523.0	Z55.1a	273	2.29e-07	1.36e-09	1.73e-09	1.23e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-78.2	288.0	0	7	Z55.1		unknown	573.0	Z55.1a	273	2.10e-07	4.92e-10	1.79e-09	1.70e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-82.5	263.5	0	8	Z55.1		unknown	623.0	Z55.1a	273	1.29e-07	1.25e-09	8.16e-10	1.20e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-79.4	266.3	0	9	Z55.1		unknown	673.0	Z55.1a	273	9.14e-08	8.59e-10	7.03e-10	9.16e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-77.3	280.5	0	10	Z55.1		unknown	698.0	Z55.1a	273	8.63e-08	1.17e-09	8.40e-10	1.84e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-80.1	276.1	0	11	Z55.1		unknown	723.0	Z55.1a	273	8.16e-08	6.83e-10	7.68e-10	1.23e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-77.2	283.1	0	12	Z55.1		unknown	748.0	Z55.1a	273	7.57e-08	9.96e-10	6.84e-10	9.54e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-76.1	285.3	0	13	Z55.1		unknown	773.0	Z55.1a	273	7.43e-08	8.08e-10	6.87e-10	1.34e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-76.6	282.7	0	14	Z55.1		unknown	788.0	Z55.1a	273	7.37e-08	5.67e-10	7.58e-10	1.06e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-77.2	278.6	0	15	Z55.1		unknown	803.0	Z55.1a	273	6.63e-08	4.88e-10	6.56e-10	1.65e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-74.7	285.1	0	16	Z55.1		unknown	818.0	Z55.1a	273	5.78e-08	6.56e-10	6.60e-10	1.26e-09	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-71.0	287.5	0	17	Z55.1		unknown	823.0	Z55.1a	273	4.72e-08	2.09e-10	5.67e-10	5.64e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-76.7	248.0	0	18	Z55.1		unknown	828.0	Z55.1a	273	4.49e-08	4.86e-10	7.63e-10	6.89e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-75.6	239.5	0	19	Z55.1		unknown	833.0	Z55.1a	273	3.49e-08	4.24e-10	9.11e-10	9.34e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-79.2	276.4	0	20	Z55.1		unknown	838.0	Z55.1a	273	2.15e-08	4.23e-10	7.21e-10	6.41e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-83.4	6.2	0	21	Z55.1		unknown	843.0	Z55.1a	273	1.54e-08	8.18e-10	6.38e-10	5.98e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	-49.7	221.0	0	22	Z55.1		unknown	846.0	Z55.1a	273	1.36e-08	5.05e-10	4.13e-10	3.61e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-57.1	258.4	0	23	Z55.1		unknown	849.0	Z55.1a	273	1.32e-08	6.37e-10	3.84e-10	4.20e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-26.1	222.8	0	24	Z55.1		unknown	852.0	Z55.1a	273	1.41e-08	6.80e-10	7.43e-10	7.63e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	4.3	b	LT-T-Z:LP-DIR-T
0	This study	-10.7	299.2	0	25	Z55.1		unknown	855.0	Z55.1a	273	1.17e-08	1.01e-09	5.67e-10	4.44e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	5.2	g	LT-T-Z:LP-DIR-T
0	This study	-34.5	234.9	0	26	Z55.1		unknown	858.0	Z55.1a	273	5.00e-09	8.42e-10	6.10e-10	5.98e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	11.6	g	LT-T-Z:LP-DIR-T
0	This study	-39.7	234.0	0	27	Z55.1		unknown	858.0	Z55.1a	273	5.12e-09	3.56e-11	1.50e-10	2.29e-10	Z55.1a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	50.2	169.4	0	1	Z55.2		unknown	273	Z55.2a	273	4.71e-07	1.30e-08	1.70e-08	9.87e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.8	g	LT-NO:LP-DIR-T
0	This study	51.0	161.8	0	2	Z55.2		unknown	77	Z55.2a	273	2.71e-07	1.35e-09	1.39e-08	1.48e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.9	g	LT-LT-Z:LP-DIR-T
0	This study	49.2	158.6	0	3	Z55.2		unknown	373.0	Z55.2a	273	2.03e-07	2.66e-09	1.61e-08	6.23e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	4.9	g	LT-T-Z:LP-DIR-T
0	This study	16.8	169.2	0	4	Z55.2		unknown	423.0	Z55.2a	273	4.69e-08	9.05e-10	4.63e-09	1.25e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	5.9	g	LT-T-Z:LP-DIR-T
0	This study	-72.1	201.6	0	5	Z55.2		unknown	473.0	Z55.2a	273	3.67e-08	1.25e-09	1.46e-09	1.00e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-75.1	325.3	0	6	Z55.2		unknown	523.0	Z55.2a	273	8.36e-08	3.74e-10	1.64e-09	1.32e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-72.3	328.9	0	7	Z55.2		unknown	573.0	Z55.2a	273	8.64e-08	2.67e-09	2.95e-09	1.20e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-74.3	328.6	0	8	Z55.2		unknown	623.0	Z55.2a	273	8.22e-08	1.07e-09	8.11e-10	7.52e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-71.8	297.2	0	9	Z55.2		unknown	673.0	Z55.2a	273	6.20e-08	1.24e-09	1.71e-09	1.08e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-70.8	301.9	0	10	Z55.2		unknown	698.0	Z55.2a	273	6.16e-08	1.13e-09	1.02e-09	1.58e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-74.1	301.0	0	11	Z55.2		unknown	723.0	Z55.2a	273	5.91e-08	6.71e-10	1.13e-09	1.72e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-72.4	300.9	0	12	Z55.2		unknown	748.0	Z55.2a	273	5.91e-08	1.13e-09	9.50e-10	1.23e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-72.3	308.7	0	13	Z55.2		unknown	773.0	Z55.2a	273	5.29e-08	6.29e-10	2.18e-09	1.55e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-69.0	302.8	0	14	Z55.2		unknown	788.0	Z55.2a	273	5.08e-08	8.83e-10	1.30e-09	1.40e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-67.5	313.9	0	15	Z55.2		unknown	803.0	Z55.2a	273	4.38e-08	6.97e-10	1.61e-09	1.52e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-68.1	325.2	0	16	Z55.2		unknown	818.0	Z55.2a	273	4.08e-08	1.12e-09	8.50e-10	8.19e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-59.8	322.1	0	17	Z55.2		unknown	823.0	Z55.2a	273	3.27e-08	6.41e-10	6.34e-10	7.19e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-64.5	285.6	0	18	Z55.2		unknown	828.0	Z55.2a	273	2.85e-08	8.98e-10	4.19e-10	1.12e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-67.3	296.3	0	19	Z55.2		unknown	833.0	Z55.2a	273	2.29e-08	6.44e-10	8.08e-10	1.42e-09	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	-54.5	265.0	0	20	Z55.2		unknown	838.0	Z55.2a	273	1.20e-08	6.96e-10	1.37e-10	4.30e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-41.9	142.2	0	21	Z55.2		unknown	843.0	Z55.2a	273	9.33e-09	1.15e-09	2.39e-10	3.11e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	6.6	g	LT-T-Z:LP-DIR-T
0	This study	-09.2	175.2	0	22	Z55.2		unknown	846.0	Z55.2a	273	1.52e-08	5.48e-10	1.20e-09	4.21e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	5.0	g	LT-T-Z:LP-DIR-T
0	This study	-40.6	170.8	0	23	Z55.2		unknown	849.0	Z55.2a	273	7.30e-09	7.07e-10	2.85e-10	2.52e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-36.6	213.0	0	24	Z55.2		unknown	852.0	Z55.2a	273	9.45e-09	8.09e-10	6.90e-10	4.78e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	6.2	g	LT-T-Z:LP-DIR-T
0	This study	-40.0	306.4	0	25	Z55.2		unknown	855.0	Z55.2a	273	6.34e-09	8.23e-10	2.65e-10	3.67e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	-24.7	198.3	0	26	Z55.2		unknown	858.0	Z55.2a	273	7.77e-09	1.04e-09	1.42e-10	2.87e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	7.5	b	LT-T-Z:LP-DIR-T
0	This study	-27.7	197.0	0	27	Z55.2		unknown	858.0	Z55.2a	273	7.87e-09	4.66e-10	1.49e-10	2.86e-10	Z55.2a:LP-DIR-T	pmagpy-3.2.1	Z55	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	4.5	160.0	0	1	Z55.3		unknown	273	Z55.3a	273	1.39e-07	1.77e-08	1.28e-08	1.24e-08	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	7.6	g	LT-NO:LP-DIR-T
0	This study	-82.3	28.0	0	2	Z55.3		unknown	77	Z55.3a	273	9.37e-08	8.88e-10	1.85e-09	1.81e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.6	g	LT-LT-Z:LP-DIR-T
0	This study	-65.8	350.9	0	3	Z55.3		unknown	373.0	Z55.3a	273	1.54e-07	2.28e-09	6.59e-09	2.09e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-60.3	344.0	0	4	Z55.3		unknown	423.0	Z55.3a	273	1.84e-07	2.26e-09	6.47e-09	5.12e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-59.2	348.1	0	5	Z55.3		unknown	473.0	Z55.3a	273	1.77e-07	1.05e-09	7.23e-09	2.71e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-59.6	347.4	0	6	Z55.3		unknown	523.0	Z55.3a	273	1.63e-07	1.48e-09	2.32e-09	1.98e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-57.1	345.6	0	7	Z55.3		unknown	573.0	Z55.3a	273	1.49e-07	1.03e-09	2.74e-09	1.77e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-66.8	355.7	0	8	Z55.3		unknown	623.0	Z55.3a	273	7.44e-08	9.77e-10	1.15e-09	1.10e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-65.4	337.1	0	9	Z55.3		unknown	673.0	Z55.3a	273	5.86e-08	5.15e-10	9.79e-10	7.74e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-64.0	336.4	0	10	Z55.3		unknown	698.0	Z55.3a	273	5.42e-08	1.08e-09	1.14e-09	1.71e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-63.6	338.6	0	11	Z55.3		unknown	723.0	Z55.3a	273	5.11e-08	5.36e-10	9.90e-10	1.57e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-62.0	332.0	0	12	Z55.3		unknown	748.0	Z55.3a	273	5.04e-08	6.74e-10	1.30e-09	1.47e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-59.5	330.6	0	13	Z55.3		unknown	773.0	Z55.3a	273	4.85e-08	4.23e-10	1.24e-09	1.59e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-61.8	334.9	0	14	Z55.3		unknown	788.0	Z55.3a	273	4.99e-08	5.13e-10	9.73e-10	1.21e-09	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-63.3	331.0	0	15	Z55.3		unknown	803.0	Z55.3a	273	4.48e-08	3.28e-10	1.12e-09	9.74e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-67.2	329.2	0	16	Z55.3		unknown	818.0	Z55.3a	273	4.28e-08	7.51e-10	4.78e-10	7.38e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-66.0	334.0	0	17	Z55.3		unknown	823.0	Z55.3a	273	4.02e-08	8.43e-10	9.19e-10	5.81e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-66.1	306.0	0	18	Z55.3		unknown	828.0	Z55.3a	273	2.91e-08	6.90e-10	4.19e-10	6.55e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-68.7	289.0	0	19	Z55.3		unknown	833.0	Z55.3a	273	2.18e-08	2.91e-10	2.47e-10	6.01e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-65.1	290.1	0	20	Z55.3		unknown	838.0	Z55.3a	273	2.39e-08	2.87e-10	2.81e-10	5.68e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-44.1	5.1	0	21	Z55.3		unknown	843.0	Z55.3a	273	1.20e-08	5.55e-10	2.94e-10	1.76e-10	Z55.3a:LP-DIR-T	pmagpy-3.2.1	Z55	1	2.2	b	LT-T-Z:LP-DIR-T
