tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study	47.10221	95.42039	Khukh_Davaa	Region of sampled Teel Formation basalt flows	47.06277	95.42075
>>>>>>>>>>
tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_lat	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_type	sample_azimuth	sample_lon	sample_class
This study	Z49.1a:Z49.2a:Z49.3a:Z49.4a:Z49.5a:Z49.6a:Z49.7a	0	6.5	pmagpy-3.4.1	60.5	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	16.4	7	0	ACCEPT	446	Ma		88	7	Z49	Site direction included in results table		6.9320
This study	Z49.1a:Z49.2a:Z49.3a:Z49.4a:Z49.5a:Z49.6a:Z49.7a	0	9.5	pmagpy-3.4.1	-57.5	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	213.2	7	0	ACCEPT	446	Ma		41	7	Z49	Site direction included in results table		6.8552
This study	Z49.1a:Z49.2a:Z49.3a:Z49.4a:Z49.5a:Z49.6a:Z49.7a	0	17.0	pmagpy-3.4.1	2.3	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	196.0	7	0	ACCEPT	446	Ma		14	7	Z49	Site direction included in results table		6.5560
This study	Z49.1a:Z49.2a:Z49.3a:Z49.4a:Z49.5a:Z49.6a:Z49.7a	0	18.0	pmagpy-3.4.1	65.8	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	184.5	7	100	ACCEPT	446	Ma		12	7	Z49	Site direction included in results table		6.5064
This study	Z49.1a:Z49.2a:Z49.3a:Z49.4a:Z49.5a:Z49.6a:Z49.7a	0	20.4	pmagpy-3.4.1	-61.7	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	359.2	7	100	ACCEPT	446	Ma		10	7	Z49	Site direction included in results table		6.3797
This study	Z49.1a:Z49.2a:Z49.3a:Z49.4a:Z49.5a:Z49.6a:Z49.7a	0	180.0	pmagpy-3.4.1	-63.2	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	286.1	7	100	ACCEPT	446	Ma		1	7	Z49	Site direction included in results table		1.7239
This study	Z50.1a:Z50.2a:Z50.3a:Z50.4a:Z50.5a:Z50.6a:Z50.7a:Z50.8a	0	3.9	pmagpy-3.4.1	16.5	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	183.7	8	0	ACCEPT	446	Ma		202	8	Z50	Site direction included in results table		7.9653
This study	Z50.1a:Z50.2a:Z50.3a:Z50.4a:Z50.5a:Z50.6a:Z50.7a:Z50.8a	0	3.7	pmagpy-3.4.1	22.8	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	185.6	8	0	ACCEPT	446	Ma		226	8	Z50	Site direction included in results table		7.9690
This study	Z50.1a:Z50.2a:Z50.3a:Z50.4a:Z50.5a:Z50.6a:Z50.7a:Z50.8a	0	11.2	pmagpy-3.4.1	-5.5	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	123.2	8	100	ACCEPT	446	Ma		25	8	Z50	Site direction included in results table		7.7251
This study	Z50.1a:Z50.2a:Z50.3a:Z50.4a:Z50.5a:Z50.6a:Z50.7a:Z50.8a	0	10.0	pmagpy-3.4.1	-1.8	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	129.1	8	100	ACCEPT	446	Ma		32	8	Z50	Site direction included in results table		7.7792
This study	Z51.1a:Z51.2a:Z51.3a:Z51.4a:Z51.5a:Z51.6a:Z51.8a	0	62.2	pmagpy-3.4.1	68.7	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	216.0	7	0	ACCEPT	446	Ma		2	7	Z51	Site direction included in results table		3.8370
This study	Z51.3a:Z51.4a:Z51.5a:Z51.6a:Z51.8a	0	10.4	pmagpy-3.4.1	-54.0	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	206.7	5	0	ACCEPT	446	Ma		55	5	Z51	Site direction included in results table		4.9275
This study	Z51.1a:Z51.2a:Z51.3a:Z51.5a:Z51.6a	0	10.9	pmagpy-3.4.1	22.6	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	184.6	5	0	ACCEPT	446	Ma		50	5	Z51	Site direction included in results table		4.9200
This study	Z51.1a:Z51.2a:Z51.3a:Z51.4a:Z51.5a:Z51.6a:Z51.8a	0	52.7	pmagpy-3.4.1	22.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	149.7	7	100	ACCEPT	446	Ma		2	7	Z51	Site direction included in results table		4.3531
This study	Z51.3a:Z51.4a:Z51.5a:Z51.6a:Z51.8a	0	11.6	pmagpy-3.4.1	-37.0	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	41.5	5	100	ACCEPT	446	Ma		45	5	Z51	Site direction included in results table		4.9105
This study	Z51.1a:Z51.2a:Z51.3a:Z51.5a:Z51.6a	0	18.4	pmagpy-3.4.1	11.6	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	109.6	5	100	ACCEPT	446	Ma		18	5	Z51	Site direction included in results table		4.7815
This study	Z52.1a:Z52.2a:Z52.5a:Z52.6a:Z52.7a:Z52.8a	0	49.7	pmagpy-3.4.1	81.6	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	44.6	6	0	ACCEPT	446	Ma		3	6	Z52	Site direction included in results table		4.1937
This study	Z52.1a:Z52.2a:Z52.5a:Z52.6a:Z52.7a:Z52.8a	0	12.7	pmagpy-3.4.1	-55.2	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	182.8	6	0	ACCEPT	446	Ma		29	6	Z52	Site direction included in results table		5.8258
This study	Z52.1a:Z52.2a:Z52.5a:Z52.6a:Z52.7a:Z52.8a	0	13.1	pmagpy-3.4.1	21.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	182.8	6	0	ACCEPT	446	Ma		27	6	Z52	Site direction included in results table		5.8150
This study	Z52.1a:Z52.2a:Z52.5a:Z52.6a:Z52.7a:Z52.8a	0	47.8	pmagpy-3.4.1	46.0	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	200.1	6	100	ACCEPT	446	Ma		3	6	Z52	Site direction included in results table		4.2862
This study	Z52.1a:Z52.2a:Z52.5a:Z52.6a:Z52.7a:Z52.8a	0	20.6	pmagpy-3.4.1	-25.7	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	38.3	6	100	ACCEPT	446	Ma		11	6	Z52	Site direction included in results table		5.5644
This study	Z52.1a:Z52.2a:Z52.5a:Z52.6a:Z52.7a:Z52.8a	0	21.0	pmagpy-3.4.1	27.3	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	94.8	6	100	ACCEPT	446	Ma		11	6	Z52	Site direction included in results table		5.5497
This study	Z53.1a:Z53.2a:Z53.3a:Z53.4a:Z53.5a:Z53.6a:Z53.7a:Z53.8a	0	7.0	pmagpy-3.4.1	71.0	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	358.0	8	0	ACCEPT	446	Ma		63	8	Z53	Site direction included in results table		7.8894
This study	Z53.1a:Z53.2a:Z53.3a:Z53.4a:Z53.5a:Z53.6a:Z53.7a:Z53.8a	0	3.6	pmagpy-3.4.1	-72.0	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	172.3	8	0	ACCEPT	446	Ma		238	8	Z53	Site direction included in results table		7.9706
This study	Z53.2a:Z53.3a:Z53.4a:Z53.5a:Z53.6a:Z53.7a:Z53.8a	0	5.8	pmagpy-3.4.1	-21.5	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	176.9	7	0	ACCEPT	446	Ma		111	7	Z53	Site direction included in results table		6.9460
This study	Z53.1a:Z53.2a:Z53.3a:Z53.4a:Z53.5a:Z53.6a:Z53.7a:Z53.8a	0	14.4	pmagpy-3.4.1	64.3	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	153.4	8	100	ACCEPT	446	Ma		16	8	Z53	Site direction included in results table		7.5556
This study	Z53.1a:Z53.2a:Z53.3a:Z53.4a:Z53.5a:Z53.6a:Z53.7a:Z53.8a	0	12.7	pmagpy-3.4.1	-67.6	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	333.3	8	100	ACCEPT	446	Ma		20	8	Z53	Site direction included in results table		7.6521
This study	Z53.2a:Z53.3a:Z53.4a:Z53.5a:Z53.6a:Z53.7a:Z53.8a	0	46.5	pmagpy-3.4.1	-39.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	271.4	7	100	ACCEPT	446	Ma		3	7	Z53	Site direction included in results table		4.7248
This study	Z54.1a:Z54.2a:Z54.3a:Z54.4a:Z54.6a:Z54.7a:Z54.8a	0	3.0	pmagpy-3.4.1	69.9	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	4.4	7	0	ACCEPT	446	Ma		401	7	Z54	Site direction included in results table		6.9850
This study	Z54.1a:Z54.2a:Z54.3a:Z54.4a:Z54.6a:Z54.7a:Z54.8a	0	4.2	pmagpy-3.4.1	-72.2	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	177.8	7	0	ACCEPT	446	Ma		203	7	Z54	Site direction included in results table		6.9704
This study	Z54.1a:Z54.2a:Z54.3a:Z54.4a:Z54.6a:Z54.7a:Z54.8a	0	63.3	pmagpy-3.4.1	-41.3	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	176.6	7	0	ACCEPT	446	Ma		2	7	Z54	Site direction included in results table		3.7807
This study	Z54.1a:Z54.2a:Z54.3a:Z54.4a:Z54.6a:Z54.7a:Z54.8a	0	27.7	pmagpy-3.4.1	55.7	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	149.2	7	100	ACCEPT	446	Ma		6	7	Z54	Site direction included in results table		5.9502
This study	Z54.1a:Z54.2a:Z54.3a:Z54.4a:Z54.6a:Z54.7a:Z54.8a	0	24.3	pmagpy-3.4.1	-56.4	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	333.1	7	100	ACCEPT	446	Ma		7	7	Z54	Site direction included in results table		6.1547
This study	Z54.1a:Z54.2a:Z54.3a:Z54.4a:Z54.6a:Z54.7a:Z54.8a	0	180.0	pmagpy-3.4.1	-61.3	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	270.5	7	100	ACCEPT	446	Ma		1	7	Z54	Site direction included in results table		2.5120
This study	Z55.1a:Z55.2a:Z55.3a:Z55.4a:Z55.5a:Z55.6a:Z55.7a:Z55.8a	0	6.6	pmagpy-3.4.1	68.3	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	10.7	8	0	ACCEPT	446	Ma		71	8	Z55	Site direction included in results table		7.9017
This study	Z55.1a:Z55.2a:Z55.3a:Z55.4a:Z55.5a:Z55.6a:Z55.7a:Z55.8a	0	6.7	pmagpy-3.4.1	-60.3	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	174.6	8	0	ACCEPT	446	Ma		69	8	Z55	Site direction included in results table		7.8992
This study	Z55.1a:Z55.2a:Z55.3a:Z55.4a:Z55.5a:Z55.6a:Z55.7a:Z55.8a	0	9.8	pmagpy-3.4.1	54.6	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	143.8	8	100	ACCEPT	446	Ma		33	8	Z55	Site direction included in results table		7.7881
This study	Z55.1a:Z55.2a:Z55.3a:Z55.4a:Z55.5a:Z55.6a:Z55.7a:Z55.8a	0	10.8	pmagpy-3.4.1	-61.4	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	307.9	8	100	ACCEPT	446	Ma		27	8	Z55	Site direction included in results table		7.7446
This study	Z56.1a:Z56.2a:Z56.3a:Z56.4a:Z56.5a:Z56.6a	0	9.6	pmagpy-3.4.1	44.0	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	351.9	6	0	ACCEPT	446	Ma		49	6	Z56	Site direction included in results table		5.8988
This study	Z56.1a:Z56.2a:Z56.3a:Z56.4a:Z56.5a:Z56.6a	0	5.1	pmagpy-3.4.1	-4.8	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	179.7	6	0	ACCEPT	446	Ma		176	6	Z56	Site direction included in results table		5.9717
This study	Z56.1a:Z56.2a:Z56.3a:Z56.4a:Z56.5a:Z56.6a	0	8.6	pmagpy-3.4.1	1.5	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	179.2	6	0	ACCEPT	446	Ma		62	6	Z56	Site direction included in results table		5.9190
This study	Z56.1a:Z56.2a:Z56.3a:Z56.4a:Z56.5a:Z56.6a	0	43.1	pmagpy-3.4.1	-2.5	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	196.0	6	100	ACCEPT	446	Ma		3	6	Z56	Site direction included in results table		4.5159
This study	Z56.1a:Z56.2a:Z56.3a:Z56.4a:Z56.5a:Z56.6a	0	66.1	pmagpy-3.4.1	42.7	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	58.8	6	100	ACCEPT	446	Ma		2	6	Z56	Site direction included in results table		3.4767
This study	Z56.1a:Z56.2a:Z56.3a:Z56.4a:Z56.5a:Z56.6a	0	57.2	pmagpy-3.4.1	46.9	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	71.1	6	100	ACCEPT	446	Ma		2	6	Z56	Site direction included in results table		3.8491
This study	Z57.1a:Z57.2a:Z57.3a:Z57.4a:Z57.6a	0	11.1	pmagpy-3.4.1	61.3	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	353.9	5	0	ACCEPT	446	Ma		49	5	Z57	Site direction included in results table		4.9179
This study	Z57.1a:Z57.2a:Z57.3a:Z57.4a:Z57.5a:Z57.6a	0	13.1	pmagpy-3.4.1	-8.5	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	178.8	6	0	ACCEPT	446	Ma		27	6	Z57	Site direction included in results table		5.8168
This study	Z57.1a:Z57.3a:Z57.4a:Z57.6a	0	7.5	pmagpy-3.4.1	4.3	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	HEM	181.9	4	0	ACCEPT	446	Ma		152	4	Z57	Site direction included in results table		3.9803
This study	Z57.1a:Z57.2a:Z57.3a:Z57.4a:Z57.6a	0	32.6	pmagpy-3.4.1	12.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	198.3	5	100	ACCEPT	446	Ma		6	5	Z57	Site direction included in results table		4.3812
This study	Z57.1a:Z57.2a:Z57.3a:Z57.4a:Z57.5a:Z57.6a	0	60.0	pmagpy-3.4.1	13.3	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	71.7	6	100	ACCEPT	446	Ma		2	6	Z57	Site direction included in results table		3.7272
This study	Z57.1a:Z57.3a:Z57.4a:Z57.6a	0	53.4	pmagpy-3.4.1	5.3	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	HEM	95.4	4	100	ACCEPT	446	Ma		4	4	Z57	Site direction included in results table		3.2379
This study	Z58.1a:Z58.2a:Z58.3a:Z58.4a:Z58.5a:Z58.6a	0	5.3	pmagpy-3.4.1	68.6	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	LOW	3.5	6	0	ACCEPT	446	Ma		163	6	Z58	Site direction included in results table		5.9692
This study	Z58.1a:Z58.2a:Z58.3a:Z58.4a:Z58.5a:Z58.6a	0	17.5	pmagpy-3.4.1	-19.4	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MAG	128.2	6	0	ACCEPT	446	Ma		16	6	Z58	Site direction included in results table		5.6785
This study	Z58.1a:Z58.2a:Z58.3a:Z58.4a:Z58.5a:Z58.6a	0	4.0	pmagpy-3.4.1	-61.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	Khukh_Davaa	MID	169.7	6	0	ACCEPT	446	Ma		281	6	Z58	Site direction included in results table		5.9822
This study	Z58.1a:Z58.2a:Z58.3a:Z58.4a:Z58.5a:Z58.6a	0	26.9	pmagpy-3.4.1	48.6	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	LOW	213.1	6	100	ACCEPT	446	Ma		7	6	Z58	Site direction included in results table		5.3022
This study	Z58.1a:Z58.2a:Z58.3a:Z58.4a:Z58.5a:Z58.6a	0	32.3	pmagpy-3.4.1	13.5	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MAG	45.7	6	100	ACCEPT	446	Ma		5	6	Z58	Site direction included in results table		5.0481
This study	Z58.1a:Z58.2a:Z58.3a:Z58.4a:Z58.5a:Z58.6a	0	28.2	pmagpy-3.4.1	-40.0	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	Khukh_Davaa	MID	39.6	6	100	ACCEPT	446	Ma		7	6	Z58	Site direction included in results table		5.2410
>>>>>>>>>>
tab 	pmag_results
er_citation_names	vgp_n	average_inc	er_site_names	er_specimen_names	average_alpha95	magic_software_packages	magic_method_codes	average_r	average_age	result_description	pole_comp_name	er_location_names	pmag_criteria_codes	data_type	average_dec	vgp_lat	average_lat	er_analyst_mail_names	average_age_unit	average_k	average_lon	vgp_dm	average_n	vgp_dp	pmag_result_name	tilt_correction	vgp_lon
This study	7	68.3	Z30	Z30.1a:Z30.2a:Z30.3a:Z30.4a:Z30.5a:Z30.6a:Z30.8a	11.5	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	6.7910	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	346.5	80.2	47.1004		Ma	29	95.3755	21.2	7	15.0	VGP Site: Z30	0	36.9
This study	7	-73.9	Z30	Z30.1a:Z30.2a:Z30.3a:Z30.4a:Z30.5a:Z30.6a:Z30.8a	11.7	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	6.7819	446	Site VGP, coord system = 100 component: MID	MAG	Khukh_Davaa	ACCEPT	i	61.2	-28.1	47.1004		Ma	28	95.3755	28.7	7	15.3	VGP Site: Z30	0	245.6
This study	7	-68.2	Z30	Z30.1a:Z30.2a:Z30.3a:Z30.4a:Z30.5a:Z30.6a:Z30.8a	50.0	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	4.5139	446	Site VGP, coord system = 100 component: MID	HEM	Khukh_Davaa	ACCEPT	i	148.8	-69.4	47.1004		Ma	2	95.3755	91.6	7	65.2	VGP Site: Z30	0	208.8
This study	7	58.9	Z30	Z30.1a:Z30.2a:Z30.3a:Z30.4a:Z30.5a:Z30.6a:Z30.8a	17.4	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	6.5364	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	170.0	-2.8	47.1004		Ma	13	95.3755	22.9	7	22.7	VGP Site: Z30	100	103.1
This study	7	-49.0	Z30	Z30.1a:Z30.2a:Z30.3a:Z30.4a:Z30.5a:Z30.6a:Z30.8a	14.8	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	6.6567	446	Site VGP, coord system = 100 component: MID	MAG	Khukh_Davaa	ACCEPT	i	20.3	10.8	47.1004		Ma	17	95.3755	15.4	7	19.3	VGP Site: Z30	100	257.5
This study	7	-56.3	Z30	Z30.1a:Z30.2a:Z30.3a:Z30.4a:Z30.5a:Z30.6a:Z30.8a	44.1	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	4.8744	446	Site VGP, coord system = 100 component: MID	HEM	Khukh_Davaa	ACCEPT	i	17.7	4.6	47.1004		Ma	3	95.3755	54.1	7	57.5	VGP Site: Z30	100	261.3
This study	8	64.9	Z31	Z31.1a:Z31.2a:Z31.3a:Z31.4a:Z31.5a:Z31.6a:Z31.7a:Z31.8a	3.6	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	7.9703	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	0.1	89.8	47.1005		Ma	235	95.376	5.8	8	4.7	VGP Site: Z31	0	259.1
This study	8	-72.2	Z31	Z31.1a:Z31.2a:Z31.3a:Z31.4a:Z31.5a:Z31.6a:Z31.7a:Z31.8a	3.8	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	7.9680	446	Site VGP, coord system = 100 component: MID	MAG	Khukh_Davaa	ACCEPT	i	168.1	-77.5	47.1005		Ma	219	95.376	8.5	8	5.0	VGP Site: Z31	0	244.4
This study	8	64.5	Z31	Z31.1a:Z31.2a:Z31.3a:Z31.4a:Z31.5a:Z31.6a:Z31.7a:Z31.8a	15.9	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	7.4667	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	158.4	5.3	47.1005		Ma	13	95.376	25.1	8	20.7	VGP Site: Z31	100	110.2
This study	8	-61.6	Z31	Z31.1a:Z31.2a:Z31.3a:Z31.4a:Z31.5a:Z31.6a:Z31.7a:Z31.8a	11.7	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	7.7018	446	Site VGP, coord system = 100 component: MID	MAG	Khukh_Davaa	ACCEPT	i	350.4	-0.3	47.1005		Ma	23	95.376	16.7	8	15.3	VGP Site: Z31	100	282.4
This study	8	62.3	Z32	Z32.1a:Z32.2a:Z32.4a:Z32.5a:Z32.6a:Z32.7a:Z32.8a:Z32.9a	8.8	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	7.8258	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	25.8	71.6	47.1009		Ma	40	95.3768	12.9	8	11.5	VGP Site: Z32	0	186.9
This study	9	-65.2	Z32	Z32.1a:Z32.2a:Z32.3a:Z32.4a:Z32.5a:Z32.6a:Z32.7a:Z32.8a:Z32.9a	8.0	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	8.8118	446	Site VGP, coord system = 100 component: MID	MAG	Khukh_Davaa	ACCEPT	i	170.4	-83.5	47.1009		Ma	43	95.3768	13.0	9	10.4	VGP Site: Z32	0	190.3
This study	8	48.9	Z32	Z32.1a:Z32.2a:Z32.4a:Z32.5a:Z32.6a:Z32.7a:Z32.8a:Z32.9a	15.2	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	7.5109	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	142.8	-6.1	47.1009		Ma	14	95.3768	15.7	8	19.8	VGP Site: Z32	100	127.2
This study	9	-61.3	Z32	Z32.1a:Z32.2a:Z32.3a:Z32.4a:Z32.5a:Z32.6a:Z32.7a:Z32.8a:Z32.9a	10.2	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	8.6960	446	Site VGP, coord system = 100 component: MID	MAG	Khukh_Davaa	ACCEPT	i	309.0	-10.2	47.1009		Ma	26	95.3768	14.5	9	13.3	VGP Site: Z32	100	311.0
This study	8	64.4	Z33	Z33.1a:Z33.2a:Z33.3a:Z33.4a:Z33.5a:Z33.6a:Z33.7a:Z33.8a	6.0	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	7.9187	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	0.9	88.9	47.1011		Ma	86	95.377	9.5	8	7.8	VGP Site: Z33	0	240.0
This study	8	-78.6	Z33	Z33.1a:Z33.2a:Z33.3a:Z33.4a:Z33.5a:Z33.6a:Z33.7a:Z33.8a	4.6	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	7.9525	446	Site VGP, coord system = 100 component: MID	MAG	Khukh_Davaa	ACCEPT	i	184.6	-68.9	47.1011		Ma	147	95.377	15.8	8	6.0	VGP Site: Z33	0	280.2
This study	8	53.9	Z33	Z33.1a:Z33.2a:Z33.3a:Z33.4a:Z33.5a:Z33.6a:Z33.7a:Z33.8a	9.2	pmagpy-3.4.1	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM	7.8110	446	Site VGP, coord system = 100 component: MID	LOW	Khukh_Davaa	ACCEPT	i	139.6	-0.8	47.1011		Ma	37	95.377	10.6	8	12.0	VGP Site: Z33	100	127.7
